"node1","node2"
"FCRL1","FCRL2"
"FCRL1","PIGR"
"FCRL1","FCRL4"
"FCRL2","MUC1"
"FCRL2","FCRL3"
"FCRL2","PIGR"
"FCRL3","TIGIT"
"FCRL3","MUC1"
"FCRL3","PYHIN1"
"FCRL3","SLAMF6"
"FCRL3","PTPN22"
"FCRL3","PIGR"
"FCRL3","TPO"
"FCRL3","TBX21"
"FCRL4","PIGR"
"FCRL4","MUC1"
"FCRL4","TFF1"
"FCRL4","TBX21"
"FETUB","HPX"
"FETUB","ORM1"
"FGG","ITIH2"
"FGG","TF"
"FGG","S100A9"
"FGG","S100A8"
"FGG","TLR1"
"FGG","PIGR"
"FGG","SERPINA6"
"FGG","SERPINA5"
"FGG","S100A1"
"FGG","LY96"
"FGG","HPX"
"FGG","ORM1"
"FGG","PROC"
"FGG","LBP"
"FLG","TCHH"
"FLG","SPRR2A"
"FLG","HRNR"
"FLG","KLK6"
"FLG","KRT15"
"FLG","KRT4"
"FLG","KRT6A"
"FLG","IVL"
"FLG","S100A7"
"FLG","KLK5"
"FLG","KRT17"
"FLG","KRT16"
"FLG","PKP1"
"FLG","KRT6B"
"FLG","KRT5"
"FLG","PI3"
"FLG","IL4"
"FLG","KRT14"
"FOLR1","MUC16"
"FOLR1","MUC1"
"FOLR1","MSLN"
"FOLR1","SLC34A2"
"FOLR1","IZUMO1"
"FOLR1","PSCA"
"FOXA1","PGR"
"FOXA1","TFF1"
"FOXA1","TFF3"
"FOXA1","MIXL1"
"FOXA1","HOXB13"
"FOXA1","KRT5"
"FOXA1","HHEX"
"FOXA1","SOSTDC1"
"FOXA1","ONECUT2"
"FOXA1","NEUROD1"
"FOXA1","MUC1"
"FOXA1","SFRP1"
"FOXA1","KRT14"
"FOXI1","SOSTDC1"
"FOXI1","WDR72"
"FOXI1","MUC5B"
"FOXJ1","MUC5B"
"FOXJ1","SPAG6"
"FOXJ1","HOPX"
"FOXJ1","RSPH9"
"FOXJ1","WT1"
"FOXJ1","ZIC2"
"FOXJ1","SCGB3A1"
"FOXJ1","PITX1"
"FOXJ1","KRT5"
"FOXJ1","KRT14"
"FPR2","MNDA"
"FPR2","PTGS2"
"FPR2","TLR1"
"FPR2","KLK5"
"FREM2","NKAIN4"
"FREM2","KIF1A"
"FUT3","MUC1"
"FUT3","PTPRZ1"
"FUT3","ORM1"
"GABRA6","GABRB3"
"GABRA6","GABRP"
"GABRA6","GABRR3"
"GABRA6","GRIA2"
"GABRB3","GABRR3"
"GABRB3","GABRP"
"GABRB3","RGS7"
"GABRB3","GRIA2"
"GABRB3","GRIA4"
"GABRB3","PVALB"
"GABRP","GABRR3"
"GABRP","VTCN1"
"GABRP","KRT17"
"GALM","PYGL"
"GAS2L2","SHISA3"
"GBP4","PARP14"
"GBP4","IFIT3"
"GBP4","RSAD2"
"GBP4","IDO1"
"GBP4","IFIT1"
"GBP4","UBE2L6"
"GBP4","RTP4"
"GDAP1","GJB1"
"GDAP1","KIF1A"
"GDAP1","PLTP"
"GDF1","KRT81"
"GDF1","IGF2BP3"
"GFM1","NPSR1"
"GFM1","POLR2B"
"GFM1","PRAMEF12"
"GFM1","PROC"
"GFRA1","SOX10"
"GFRA1","SYCP1"
"GFRA1","NRTN"
"GFRA1","UCHL1"
"GFRA1","ZIC1"
"GFRA1","PLCG1"
"GJB1","SOX10"
"GJB1","SNCA"
"GLCE","HS6ST3"
"GLCE","GPC5"
"GLDC","LDHC"
"GLDC","IFIT1"
"GLRX","MT1E"
"GLRX","PYGB"
"GPC5","NOTUM"
"GPC5","LRP2"
"GPC5","HS6ST3"
"GPD1","PCK1"
"GPD1","POLR2B"
"GPD1","PLIN4"
"GPD1","PLIN1"
"GPD1","PYGL"
"GPR26","GPR85"
"GPR65","PTPN22"
"GPR65","TLR1"
"GPR85","TAC1"
"GPR85","ZIC1"
"GRAP2","VAV3"
"GRAP2","LIME1"
"GRAP2","PLCG1"
"GRAP2","PLAT"
"GRB14","LY75"
"GRIA2","SHISA9"
"GRIA2","GRIK3"
"GRIA2","SNAP91"
"GRIA2","VWC2"
"GRIA2","SYN2"
"GRIA2","PRKCB"
"GRIA2","TRIM58"
"GRIA2","KCNC2"
"GRIA2","SPOCK3"
"GRIA2","GRIA4"
"GRIA2","NPTX2"
"GRIA2","SYT1"
"GRIA2","PPP1R1B"
"GRIA2","PVALB"
"GRIA4","SHISA9"
"GRIA4","GRIK3"
"GRIA4","VWC2"
"GRIA4","TAC1"
"GRIA4","PRKCB"
"GRIA4","NXPH1"
"GRIA4","NPTX2"
"GRIA4","SYT1"
"GRIA4","PVALB"
"GRIK3","SCN11A"
"GRIK3","SHISA9"
"GRIK3","VWC2"
"GRPR","NPSR1"
"GRPR","NPY"
"GRPR","NMS"
"GRPR","VIP"
"GRPR","PGR"
"GRPR","TAC1"
"GRPR","TRH"
"GRPR","TRPA1"
"GSTA1","GSTA4"
"GSTA1","MGST1"
"GSTA4","MGST1"
"GUCA1C","RPE65"
"GYPC","RSAD2"
"GYPC","TLR1"
"GYPC","SCARB2"
"GYS2","PCK1"
"GYS2","PPP1R3C"
"GYS2","PYGB"
"GYS2","PYGL"
"HAAO","IDO1"
"HAAO","HGD"
"HAAO","SQLE"
"HAPLN1","PTPRZ1"
"HBA1","SIX6"
"HBA1","HPX"
"HBA1","ORM1"
"HBA1","HBQ1"
"HBQ1","SNCA"
"HBQ1","HEMGN"
"HBQ1","TRIM58"
"HEMGN","SNCA"
"HEMGN","HEPACAM2"
"HEMGN","TRIM58"
"HEPACAM2","SERPINB12"
"HEPACAM2","ITLN1"
"HES5","SOX10"
"HES5","KLF9"
"HES5","ID1"
"HES5","PSEN2"
"HES5","NEUROD1"
"HGD","TAT"
"HGD","SQLE"
"HHEX","SOX7"
"HHEX","NEUROD1"
"HHEX","ZBED3"
"HIF3A","VHL"
"HMGCS2","PMVK"
"HMGCS2","PCK1"
"HMGCS2","SQLE"
"HMGCS2","SCARB2"
"HOOK2","TNFSF13B"
"HOPX","PTPRZ1"
"HOPX","SCGN"
"HOPX","KRT5"
"HOPX","OLFM4"
"HORMAD1","SYCP1"
"HORMAD1","MEI1"
"HOXB13","MSMB"
"HOXB13","SLC30A10"
"HOXB2","POLR2B"
"HOXB2","HOXB4"
"HOXB4","POLR2B"
"HOXB4","HOXD8"
"HOXC11","PITX1"
"HOXC11","HOXC8"
"HOXC8","TMEM26"
"HOXC8","UCP1"
"HPX","TF"
"HPX","SERPINA6"
"HPX","LRG1"
"HPX","ITIH2"
"HPX","LCN2"
"HPX","SCARB2"
"HPX","MMP13"
"HPX","ORM1"
"HPX","LTF"
"HRNR","S100A2"
"HRNR","SERPINB12"
"HRNR","IVL"
"HRNR","S100A7"
"HRNR","S100A1"
"HS6ST3","SORCS1"
"HSD17B2","PGR"
"HTR2B","TAC1"
"HTR2B","SLC18A2"
"HTR2B","SLC18A1"
"ID1","PGR"
"ID1","WNT2"
"IDO1","SELL"
"IDO1","MUC1"
"IDO1","TIGIT"
"IDO1","TNFSF18"
"IDO1","IL15RA"
"IDO1","TNFSF13B"
"IDO1","VTCN1"
"IDO1","PTGS2"
"IDO1","MMP1"
"IDO1","TNFSF4"
"IDO1","LAMP3"
"IDO1","IL7"
"IDO1","LY75"
"IDO1","ORM1"
"IDO1","IL4"
"IDO1","TBX21"
"IFIT1","IFIT3"
"IFIT1","RSAD2"
"IFIT1","MAVS"
"IFIT1","PARP14"
"IFIT1","ZBP1"
"IFIT1","UBE2L6"
"IFIT1","SLFN13"
"IFIT1","RALB"
"IFIT1","RTP4"
"IFIT1","PLCG1"
"IFIT3","RSAD2"
"IFIT3","MAVS"
"IFIT3","PARP14"
"IFIT3","TNFSF13B"
"IFIT3","TNFSF18"
"IFIT3","PYHIN1"
"IFIT3","UBE2L6"
"IFIT3","SLFN13"
"IFIT3","RALB"
"IFIT3","RTP4"
"IFNGR2","IL1R1"
"IGDCC3","KIF1A"
"IGDCC3","PLIN1"
"IGF2BP3","VTCN1"
"IGF2BP3","MUCL1"
"IGFBP7","LCN2"
"IGFBP7","POLR2B"
"IGFBP7","WNT2"
"IGFBP7","MGP"
"IGSF1","TRH"
"IL15RA","SELL"
"IL15RA","IL7"
"IL15RA","LY75"
"IL15RA","IL4"
"IL15RA","TBX21"
"IL1R1","MAVS"
"IL1R1","NLRP2"
"IL1R1","TNFSF13B"
"IL1R1","PTGS2"
"IL1R1","TLR1"
"IL1R1","IL22RA2"
"IL1R1","LY96"
"IL1R1","IL7"
"IL1R1","IRAK3"
"IL1R1","IL4"
"IL1R1","TBX21"
"IL20","IL22RA2"
"IL21","TNFSF18"
"IL21","TNFSF13B"
"IL21","IL22RA2"
"IL21","IL7"
"IL21","IL4"
"IL21","TBX21"
"IL22RA2","MUC1"
"IL22RA2","IL7"
"IL22RA2","IL4"
"IL4","IL7"
"IL4","PTGS2"
"IL4","SELL"
"IL4","TLR1"
"IL4","LY75"
"IL4","TNFSF13B"
"IL4","TNFSF4"
"IL4","SCARB2"
"IL4","TCHH"
"IL4","MMP1"
"IL4","TAC1"
"IL4","MUC1"
"IL4","ITGA2"
"IL4","LTF"
"IL4","SLAMF1"
"IL4","PIGR"
"IL4","MMP13"
"IL4","LCN2"
"IL4","TIGIT"
"IL4","MUC5B"
"IL4","LY96"
"IL4","VIP"
"IL4","TBX21"
"IL7","SELL"
"IL7","TNFSF13B"
"IL7","MUC1"
"IL7","SPIB"
"IL7","TIGIT"
"IL7","TNFSF4"
"IL7","SLAMF1"
"IL7","NID1"
"IL7","VIP"
"IL7","KLK11"
"IL7","LAMP3"
"IL7","TBX21"
"INA","SNCA"
"INA","UCHL1"
"INA","KRT14"
"IRAK3","TLR1"
"IRAK3","NPSR1"
"IRAK3","LY96"
"ITGA2","MMP1"
"ITGA2","THBS2"
"ITGA2","SELL"
"ITGA2","SCARB2"
"ITGA2","TBX21"
"ITIH2","TF"
"ITIH2","TAT"
"ITIH2","SERPINA6"
"ITIH2","ORM1"
"ITLN1","LCN2"
"ITLN1","SFRP5"
"ITLN1","LTF"
"IVL","TCHH"
"IVL","SPRR2A"
"IVL","LCE6A"
"IVL","KLK6"
"IVL","KRT4"
"IVL","KRT6A"
"IVL","LELP1"
"IVL","S100A7"
"IVL","KLK5"
"IVL","KRT17"
"IVL","KRT16"
"IVL","S100A1"
"IVL","PGLYRP3"
"IVL","PKP1"
"IVL","KRT6B"
"IVL","KRT5"
"IVL","PI3"
"IVL","KRT14"
"KCNC2","NPSR1"
"KCNC2","KCNH8"
"KCNC2","KCNJ3"
"KCNC2","TRPA1"
"KCNC2","PVALB"
"KCNE4","TRDN"
"KCNE4","KCNJ2"
"KCNG1","NPSR1"
"KCNG1","KCNH8"
"KCNH8","TMC5"
"KCNH8","TRPA1"
"KCNJ1","KCNJ16"
"KCNJ1","TRPV6"
"KCNJ1","KCNMB1"
"KCNJ1","RHCG"
"KCNJ1","SLC5A1"
"KCNJ1","WNK4"
"KCNJ16","KCNJ3"
"KCNJ16","WNK4"
"KCNJ16","KCNJ2"
"KCNJ2","TRDN"
"KCNJ2","KCNJ3"
"KCNJ2","WNK4"
"KCNJ3","RGS7"
"KCNMB1","MEX3C"
"KCNMB1","SCGB2A1"
"KIF1A","SNAP91"
"KIF1A","SYT1"
"KIR3DL2","STAC"
"KIR3DL2","PDLIM4"
"KLF6","NAT1"
"KLF6","MUC6"
"KLF6","KLF9"
"KLF6","NFKBIZ"
"KLF6","PSCA"
"KLF9","PGR"
"KLK10","KLK11"
"KLK10","KLK8"
"KLK10","KLK6"
"KLK10","KLK5"
"KLK10","SERPINB5"
"KLK10","KRT6A"
"KLK10","KRT6B"
"KLK10","PI3"
"KLK11","KLK8"
"KLK5","KLK8"
"KLK5","SLPI"
"KLK5","KLK6"
"KLK5","KRT6A"
"KLK5","S100A2"
"KLK5","KRT81"
"KLK5","SERPINB12"
"KLK5","S100A7"
"KLK5","KRT16"
"KLK5","SERPINB13"
"KLK5","KRT6B"
"KLK5","KRT6C"
"KLK5","KRT5"
"KLK5","KRT14"
"KLK6","SNCA"
"KLK6","KLK8"
"KLK6","SERPINB12"
"KLK6","KRT81"
"KLK6","KRT15"
"KLK6","WFDC2"
"KLK6","KRT16"
"KLK6","SERPINB13"
"KLK6","STC2"
"KLK6","KRT6B"
"KLK6","KRT5"
"KLK8","KRT6A"
"KLK8","LCN2"
"KLK8","SERPINA5"
"KLK8","KRT16"
"KLK8","PSCA"
"KLK8","KRT6B"
"KLK8","PLAT"
"KNDC1","PTPRT"
"KRT14","KRT5"
"KRT14","KRT16"
"KRT14","KRT6B"
"KRT14","KRT17"
"KRT14","PKP1"
"KRT14","PGR"
"KRT14","KRT6A"
"KRT14","KRT15"
"KRT14","PROM1"
"KRT14","SERPINB5"
"KRT14","KRT6C"
"KRT14","S100A2"
"KRT14","TRIM29"
"KRT14","MUC1"
"KRT14","KRT23"
"KRT14","S100A7"
"KRT14","SOX10"
"KRT15","KRT4"
"KRT15","S100A2"
"KRT15","SERPINB5"
"KRT15","KRT6A"
"KRT15","MT1E"
"KRT15","KRT17"
"KRT15","KRT16"
"KRT15","PKP1"
"KRT15","KRT6B"
"KRT15","KRT5"
"KRT15","KRT23"
"KRT16","KRT6A"
"KRT16","KRT17"
"KRT16","S100A7"
"KRT16","S100A2"
"KRT16","TCHH"
"KRT16","SPRR2A"
"KRT16","TRIM29"
"KRT16","LY6D"
"KRT16","PKP1"
"KRT16","KRT6B"
"KRT16","KRT6C"
"KRT16","KRT5"
"KRT16","PI3"
"KRT16","KRT23"
"KRT17","KRT6A"
"KRT17","SERPINB5"
"KRT17","S100A2"
"KRT17","TRIM29"
"KRT17","PGR"
"KRT17","MUC1"
"KRT17","S100A7"
"KRT17","PKP1"
"KRT17","KRT6B"
"KRT17","KRT5"
"KRT17","KRT23"
"KRT23","S100A8"
"KRT4","SPRR2A"
"KRT4","SERPINB12"
"KRT4","KRT81"
"KRT4","KRT6A"
"KRT4","MT1E"
"KRT4","MT1A"
"KRT4","KRT6B"
"KRT4","KRT6C"
"KRT4","KRT5"
"KRT5","KRT6A"
"KRT5","KRT6B"
"KRT5","PKP1"
"KRT5","TRIM29"
"KRT5","PGR"
"KRT5","KRT6C"
"KRT5","WT1"
"KRT5","S100A2"
"KRT5","PIP"
"KRT5","SERPINB5"
"KRT5","MUC1"
"KRT5","SOX10"
"KRT5","SERPINB13"
"KRT5","MUC5B"
"KRT5","KRT81"
"KRT5","PROM1"
"KRT5","MSLN"
"KRT5","S100A7"
"KRT5","NID1"
"KRT6A","S100A2"
"KRT6A","SERPINB5"
"KRT6A","SPRR2A"
"KRT6A","KRT81"
"KRT6A","SPOCK1"
"KRT6A","S100A7"
"KRT6A","TRIM29"
"KRT6A","SERPINB13"
"KRT6A","PKP1"
"KRT6A","KRT6B"
"KRT6A","KRT6C"
"KRT6B","S100A7"
"KRT6B","PKP1"
"KRT6B","SERPINB13"
"KRT6B","SERPINB5"
"KRT6B","TRIM29"
"KRT6B","SPRR2A"
"KRT6B","S100A2"
"KRT6B","KRT81"
"KRT6B","RHCG"
"KRT6B","KRT6C"
"KRT6B","PI3"
"KRT6C","SERPINB13"
"KRT6C","SPRR2A"
"KRT6C","KRT81"
"KRT6C","S100A7"
"KRT81","S100A2"
"KRT81","S100A7"
"LAMP3","RSAD2"
"LAMP3","LY75"
"LBP","LY96"
"LBP","ORM1"
"LBP","LCN2"
"LBP","LRG1"
"LBP","LTF"
"LBP","MMP1"
"LCE6A","TCHH"
"LCE6A","SPRR2A"
"LCE6A","SERPINB12"
"LCE6A","LELP1"
"LCE6A","PI3"
"LCN2","LRP2"
"LCN2","MUC1"
"LCN2","TFF3"
"LCN2","MUC5B"
"LCN2","S100A9"
"LCN2","S100A8"
"LCN2","S100A7"
"LCN2","VNN1"
"LCN2","PTGS2"
"LCN2","SLPI"
"LCN2","NFKBIZ"
"LCN2","MMP1"
"LCN2","LRG1"
"LCN2","ORM1"
"LCN2","TCN1"
"LCN2","PI3"
"LCN2","LTF"
"LCN2","OLFM4"
"LDHC","TAT"
"LDHC","PCK1"
"LDHC","PYGB"
"LDHC","PYGL"
"LELP1","TCHH"
"LELP1","S100A2"
"LELP1","SPRR2A"
"LELP1","PI3"
"LHCGR","VIP"
"LHCGR","PGR"
"LHCGR","RHCG"
"LIME1","PIGR"
"LIX1L","RASSF2"
"LRG1","TF"
"LRG1","TNFSF14"
"LRG1","ORM1"
"LRP1B","MUC16"
"LRP1B","PTPRT"
"LRP1B","PLAT"
"LRP2","STON2"
"LRP2","SNAP91"
"LRP2","TF"
"LRP2","PTPRZ1"
"LRP2","SYT8"
"LRP2","WT1"
"LRP2","MT1E"
"LRP2","SYT9"
"LRP2","SCARB2"
"LRP2","SYT1"
"LRP2","LTF"
"LRP2","PLAT"
"LRRC31","LRRC34"
"LTF","SEMG1"
"LTF","TCN1"
"LTF","PIGR"
"LTF","SLPI"
"LTF","MUC5B"
"LTF","PIP"
"LTF","ORM1"
"LTF","S100A8"
"LTF","S100A9"
"LTF","SNCA"
"LTF","MUC1"
"LTF","S100A7"
"LTF","SRGN"
"LTF","MAVS"
"LTF","SELL"
"LTF","SCGB2A1"
"LTF","PI3"
"LTF","PTGS2"
"LTF","OLFM4"
"LY6D","TRIM29"
"LY6D","PSCA"
"LY75","SELL"
"LY75","TLR1"
"LY75","MSLN"
"LY96","TLR1"
"LY96","S100A9"
"LY96","S100A8"
"LY96","S100A1"
"LY96","TNFSF13B"
"LY96","PTGS2"
"LY96","NPSR1"
"LY96","SCARB2"
"MAGEA1","PRAME"
"MAGEA1","MUC1"
"MAGEA1","WT1"
"MARCO","S100A9"
"MARCO","SCARB2"
"MAVS","MEX3C"
"MAVS","RSAD2"
"MAVS","ZBP1"
"MAVS","TLR1"
"MAVS","TRAT1"
"MAVS","UBE2L6"
"MDFIC","ZIC2"
"MEI1","SYCP1"
"MEOX2","VIP"
"MEOX2","TAC1"
"MGP","STC2"
"MITF","SOX10"
"MITF","PAX7"
"MITF","RPE65"
"MIXL1","SOX7"
"MIXL1","NEUROD1"
"MIXL1","SFRP5"
"MMP1","PTGS2"
"MMP1","THBS2"
"MMP1","TNFSF14"
"MMP1","SPOCK1"
"MMP1","SPOCK3"
"MMP1","NPY1R"
"MMP1","NID1"
"MMP1","MMP13"
"MMP1","TCN1"
"MMP1","TFPI2"
"MMP1","PLAT"
"MMP1","SFRP1"
"MMP13","PTGS2"
"MMP13","THBS2"
"MMP13","TNFSF4"
"MMP13","TCN1"
"MMP13","SRGN"
"MMP13","PLAT"
"MNDA","MS4A6A"
"MNDA","S100A9"
"MNDA","S100A8"
"MNDA","SELL"
"MNDA","TNFSF13B"
"MNDA","TLR1"
"MNDA","NFAM1"
"MNDA","NLRP4"
"MNDA","MS4A7"
"MNDA","SRGN"
"MS4A15","MS4A6A"
"MS4A6A","PSEN2"
"MS4A6A","MS4A7"
"MSLN","MUC16"
"MSLN","MUC1"
"MSLN","MUC5B"
"MSLN","WT1"
"MSLN","WFDC2"
"MSLN","PSCA"
"MSLN","SCARB2"
"MSMB","PI16"
"MSMB","SEMG1"
"MSMB","PIGR"
"MSMB","SLPI"
"MSMB","SERPINA5"
"MSMB","PSCA"
"MT1A","MT1G"
"MT1A","MT1M"
"MT1A","MT1E"
"MT1E","MT1M"
"MT1E","MT1G"
"MT1E","SLC30A10"
"MT1E","SNCA"
"MT1G","MT1M"
"MUC1","MUC2"
"MUC1","SELL"
"MUC1","MUC5B"
"MUC1","TFF3"
"MUC1","PROM1"
"MUC1","MUC6"
"MUC1","MUC16"
"MUC1","WT1"
"MUC1","WFDC2"
"MUC1","S100A7"
"MUC1","PTGS2"
"MUC1","THBS2"
"MUC1","PIGR"
"MUC1","TRIM29"
"MUC1","SLPI"
"MUC1","ST6GALNAC3"
"MUC1","PGR"
"MUC1","MUCL1"
"MUC1","PELP1"
"MUC1","PSCA"
"MUC1","TFF1"
"MUC1","PIP"
"MUC1","WNT2"
"MUC1","SCARB2"
"MUC1","PLCG1"
"MUC16","MUC6"
"MUC16","MUC2"
"MUC16","MUC5B"
"MUC16","SELL"
"MUC16","WFDC2"
"MUC16","VTCN1"
"MUC16","ST6GALNAC3"
"MUC16","MUCL1"
"MUC2","MUC5B"
"MUC2","TFF3"
"MUC2","MUC6"
"MUC2","PIGR"
"MUC2","ST6GALNAC3"
"MUC2","MUCL1"
"MUC2","TFF1"
"MUC2","PIP"
"MUC2","NID1"
"MUC2","OLFM4"
"MUC5B","TFF3"
"MUC5B","MUC6"
"MUC5B","PIGR"
"MUC5B","SLPI"
"MUC5B","ST6GALNAC3"
"MUC5B","MUCL1"
"MUC5B","SCGB3A1"
"MUC5B","TFF1"
"MUC6","TFF3"
"MUC6","NAT1"
"MUC6","POU4F1"
"MUC6","ST6GALNAC3"
"MUC6","MUCL1"
"MUC6","PSCA"
"MUC6","TFF1"
"MUCL1","ST6GALNAC3"
"MUCL1","PIP"
"MUCL1","SCGB1D2"
"MYBPC1","SGCD"
"MYBPC1","MYL1"
"MYBPC1","PVALB"
"MYL1","SLN"
"MYL1","TRDN"
"MYL1","VNN1"
"MYL1","PAX7"
"MYL1","PYGB"
"MYL1","PYGL"
"MYT1","NEUROD1"
"NAT1","PSCA"
"NAV3","SYT1"
"NEUROD1","POU4F1"
"NEUROD1","SOX10"
"NEUROD1","ONECUT2"
"NEUROD1","ZIC1"
"NEUROD1","PITX1"
"NEUROD1","PVALB"
"NFE2L3","RXRG"
"NFKBIZ","PTGS2"
"NFKBIZ","WT1"
"NID1","NID2"
"NID2","ZNF154"
"NID2","THBS2"
"NLRP2","NLRP4"
"NLRP2","ZBED3"
"NLRP4","ZBP1"
"NMS","NPY"
"NMS","NPSR1"
"NMS","VIP"
"NMS","NPY1R"
"NMS","PYY"
"NMS","TAC1"
"NMS","TRH"
"NMS","VIPR2"
"NMS","OXT"
"NOP2","NPSR1"
"NOP2","PUS3"
"NOTUM","WIF1"
"NOTUM","SFRP5"
"NOTUM","WNT2"
"NOTUM","SFRP1"
"NPSR1","PLD5"
"NPSR1","POLR2B"
"NPSR1","PRAMEF12"
"NPSR1","TAC1"
"NPSR1","TRH"
"NPSR1","OXT"
"NPTX2","PLK2"
"NPTX2","PPP1R14C"
"NPTX2","SNCA"
"NPTX2","TRIM58"
"NPTX2","TFPI2"
"NPTX2","OXT"
"NPY","SLC18A2"
"NPY","SYN2"
"NPY","SCGN"
"NPY","VIP"
"NPY","NPY1R"
"NPY","PYY"
"NPY","TAC1"
"NPY","TRH"
"NPY","UCHL1"
"NPY","PNMT"
"NPY","UCP1"
"NPY","TRPA1"
"NPY","VIPR2"
"NPY","SYT1"
"NPY","PPP1R1B"
"NPY","PCSK1N"
"NPY","OXT"
"NPY","PVALB"
"NPY1R","PYY"
"NPY1R","TAC1"
"NPY1R","OXT"
"NRTN","SNCA"
"NRTN","SOX10"
"NRTN","PLCG1"
"NXPH1","VSTM2B"
"NXPH1","S100A1"
"ODF1","SPATA3"
"ODF1","SPATA16"
"ODF1","ROPN1"
"ODF1","PRSS21"
"OLFM4","TCN1"
"OLFM4","PROM1"
"OLFM4","TFF3"
"ORM1","TF"
"ORM1","PIGR"
"ORM1","SERPINA6"
"ORM1","S100A9"
"OXT","TAC1"
"OXT","TRH"
"OXT","VHL"
"OXT","VIP"
"OXT","TFF3"
"OXT","PGR"
"OXT","PYY"
"OXT","PTGS2"
"OXT","TPO"
"OXT","PVALB"
"PARP14","RSAD2"
"PARP14","UBE2L6"
"PARP14","RTP4"
"PAX7","SOX10"
"PAX7","ZIC2"
"PAX7","WT1"
"PAX7","ZIC1"
"PAX7","UCP1"
"PCDH8","TAC1"
"PCK1","TAT"
"PCK1","RXRG"
"PCK1","ZNF423"
"PCK1","PLIN1"
"PCK1","SCARB2"
"PCK1","UCP1"
"PCK1","PYGB"
"PCK1","PYGL"
"PCSK1N","PYY"
"PDZK1","SLC26A3"
"PDZK1","TFF1"
"PELP1","PGR"
"PELP1","TFF1"
"PGLYRP2","PGLYRP3"
"PGR","WT1"
"PGR","PTGS2"
"PGR","RXRG"
"PGR","WFDC2"
"PGR","SCUBE2"
"PGR","TFF1"
"PGR","PIP"
"PGR","STC2"
"PHGR1","SLC26A3"
"PHOX2A","TFAP2B"
"PHOX2A","SOX10"
"PI3","SPRR2A"
"PI3","SEMG1"
"PI3","SLPI"
"PI3","SERPINB5"
"PI3","S100A7"
"PI3","PKP1"
"PI3","TCHH"
"PI3","WFDC2"
"PIGR","SELL"
"PIGR","TNFSF13B"
"PIGR","TFF3"
"PIGR","SLPI"
"PIGR","PIP"
"PIP","SEMG1"
"PIP","S100A9"
"PIP","WT1"
"PIP","SCGB2A1"
"PIP","SCGB1D2"
"PITX1","ZIC2"
"PIWIL4","TDRKH"
"PKD2L2","TRPC1"
"PKD2L2","TRPV6"
"PKD2L2","TRPA1"
"PKN1","PRKCB"
"PKN1","PPP1R14A"
"PKP1","SPRR2A"
"PKP1","TRIM29"
"PKP1","SERPINB5"
"PKP1","TCHH"
"PKP1","SERPINB12"
"PKP1","SERPINB13"
"PKP1","POF1B"
"PLA2G4C","PRKCB"
"PLA2G4C","PTGS2"
"PLA2G4C","PLCG1"
"PLAG1","SDR16C5"
"PLAT","SERPINA5"
"PLAT","TFPI2"
"PLAT","SRGN"
"PLAT","PTGS2"
"PLAT","SLAMF7"
"PLCG1","PRKCB"
"PLCG1","VAV3"
"PLCG1","TRPC1"
"PLCG1","PLCH1"
"PLCG1","TRAT1"
"PLCG1","RRBP1"
"PLCG1","RHOH"
"PLCG1","RASGRF2"
"PLCG1","UBE2L6"
"PLCG1","SIPA1"
"PLIN1","PLIN4"
"PLIN1","TMEM26"
"PLIN1","ZNF423"
"PLIN1","SCARB2"
"PLIN1","UCP1"
"PLIN4","SCARB2"
"PLK2","SNCA"
"PLTP","PON3"
"PMVK","SQLE"
"PNMT","SLC18A2"
"PNMT","SLC18A1"
"PNMT","TAC1"
"POLK","UBE2L6"
"POLR2B","PRAMEF12"
"POLR2B","RAD54B"
"POU4F1","SOX10"
"POU4F1","WT1"
"PPIL6","RSPH9"
"PPP1R1B","SLC18A2"
"PPP1R1B","TAC1"
"PPP1R1B","RXRG"
"PPP1R1B","PVALB"
"PPP1R3C","PYGB"
"PPP1R3C","PYGL"
"PRAME","WT1"
"PREX2","RHOH"
"PROC","SERPINA5"
"PRODH","SLC5A8"
"PRODH","SLC5A1"
"PRODH","SLC5A7"
"PROM1","WNT2"
"PROM1","RPE65"
"PSEN2","SNCA"
"PSMG3","SPATS1"
"PTGS2","S100A8"
"PTGS2","SNCA"
"PTGS2","PTPRZ1"
"PTGS2","TLR1"
"PTGS2","TAC1"
"PTGS2","WIF1"
"PTGS2","SCARB2"
"PTGS2","TRPA1"
"PTPN22","TNFSF13B"
"PTPN22","SLC30A10"
"PTPN22","TPO"
"PTPN22","TNFSF4"
"PTPRT","SPHKAP"
"PTPRZ1","TTYH1"
"PTPRZ1","PVALB"
"PVALB","VIP"
"PVALB","SYN2"
"PVALB","S100A1"
"PVALB","TAC1"
"PVALB","SCGN"
"PVALB","SYT1"
"PVALB","SNCA"
"PYGB","S100A1"
"PYGB","PYGL"
"PYGL","S100A1"
"PYHIN1","SERPINB5"
"PYHIN1","TIGIT"
"PYHIN1","RSAD2"
"PYHIN1","SLAMF6"
"PYY","VIP"
"PYY","TAC1"
"PYY","TRH"
"PYY","SLC5A1"
"PYY","UCP1"
"RALB","ZBP1"
"RBM24","TRIM29"
"RGS22","SHISA3"
"RHCG","SLC9A2"
"RIMS4","ZNF154"
"RIMS4","ZNF671"
"RNF144B","UBE2L6"
"ROBO2","SORCS1"
"ROPN1","ROPN1B"
"ROPN1","SPATA16"
"ROPN1","SOX10"
"ROPN1B","SOX10"
